,IMDb Id,Adversaries/Others(split)
2929,0811293,The Master
2930,0811293,Miss Hawthorne
2931,0811293,Bert the Landlord
2932,0811293,Sgt. Osgood
2933,0811293,Thorpe
2934,0811293,Azal
2935,0811293,Morris Dancers
2936,0811293,Coven Member
2937,0811293,UNIT Soldier
2938,0811293,Charlie
2939,0811293,Villager at Maypole
2940,0811294,The Master
2941,0811294,Miss Hawthorne
2942,0811294,Bert the Landlord
2943,0811294,Sgt. Osgood
2944,0811294,Thorpe
2945,0811294,Jones
2946,0811294,Bok
2947,0811294,Azal
2948,0811294,Coven Member
2949,0811294,Man
2950,0811294,UNIT Soldier
2951,0811294,Morris Dancers
2952,0811294,Villager
2953,0811294,Charlie
2954,0811294,Villager at Maypole
2955,0562837,Controller
2956,0562837,Anat
2957,0562837,Shura
2958,0562837,Boaz
2959,0562837,Sir Reginald Styles
2960,0562837,Miss Paget
2961,0562837,Girl Technician
2962,0562837,U.N.I.T. Radio Operator
2963,0562837,Guerilla
2964,0562837,Ogron
2965,0562837,Dalek
2966,0562837,Daleks Voices
2967,0562837,U.N.I.T. Girl Operator
2968,0562837,U.N.I.T. Soldier
2969,0562837,U.N.I.T. Male Operator
2970,0562837,U.N.I.T. Guard
2971,0562837,Daleks' Guard
2972,0811433,Controller
2973,0811433,Anat
2974,0811433,Shura
2975,0811433,Boaz
2976,0811433,U.N.I.T. Radio Operator
2977,0811433,Ogron
2978,0811433,Dalek
2979,0811433,Daleks Voices
2980,0811433,U.N.I.T. Soldier
2981,0811433,Girl Technician
2982,0811433,Operator
2983,0811433,U.N.I.T. Male Operator
2984,0811434,Controller
2985,0811434,Anat
2986,0811434,Monia
2987,0811434,Boaz
2988,0811434,Manager
2989,0811434,Senior Guard
2990,0811434,Girl Technician
2991,0811434,Guard at Work Centre
2992,0811434,Ogron
2993,0811434,Dalek
2994,0811434,Dalek Voices
2995,0811434,Guard
2996,0811434,Slave
2997,0811434,Guerilla
2998,0811434,Daleks' Guard
2999,0811435,Controller
3000,0811435,Anat
3001,0811435,Monia
3002,0811435,Shura
3003,0811435,Boaz
3004,0811435,Sir Reginald Styles
3005,0811435,Miss Paget
3006,0811435,Senior Guard
3007,0811435,Television Reporter
3008,0811435,Ogron
3009,0811435,Dalek
3010,0811435,Dalek Voices
3011,0811435,American Diplomat
3012,0811435,Stills Cameraman
3013,0811435,Sound Man
3014,0811435,U.N.I.T. Motorcyclist
3015,0811435,Girl Technician
3016,0811435,Russian Diplomat
3017,0811435,U.N.I.T. Guard with Alsation
3018,0811435,Guerilla
3019,0811435,U.N.I.T. Soldier
3020,0811435,Film Cameraman
3021,0811435,American Aide
3022,0811435,African Diplomat
3023,0811435,U.N.I.T. Guard
3024,0811435,Russian Aide
3025,0811435,Chinese Diplomat
3026,0811435,Plain Clothes PC
3027,0811435,Styles' Aide
3028,0811435,African Aide
3029,0811435,Chinese Delegate
3030,0562903,Peladon
3031,0562903,Hepesh
3032,0562903,Torbis
3033,0562903,Izlyr
3034,0562903,Ssorg
3035,0562903,Alpha Centauri
3036,0562903,Arcturus
3037,0562903,Voice of Arcturus
3038,0562903,Grun
3039,0562903,Aggedor
3040,0562903,Guard
3041,0811288,Peladon
3042,0811288,Hepesh
3043,0811288,Izlyr
3044,0811288,Ssorg
3045,0811288,Alpha Centauri
3046,0811288,Arcturus
3047,0811288,Voice of Arcturus
3048,0811288,Grun
3049,0811288,Aggedor
3050,0811289,Peladon
3051,0811289,Hepesh
3052,0811289,Izlyr
3053,0811289,Ssorg
3054,0811289,Alpha Centauri
3055,0811289,Arcturus
3056,0811289,Voice of Arcturus
3057,0811289,Guard Captain
3058,0811289,Grun
3059,0811289,Aggedor
3060,0811290,Peladon
3061,0811290,Hepesh
3062,0811290,Izlyr
3063,0811290,Ssorg
3064,0811290,Alpha Centauri
3065,0811290,Guard Captain
3066,0811290,Amazonia
3067,0811290,Grun
3068,0811290,Aggedor
3069,0811290,Stunt Guard
3070,0562950,Master
3071,0562950,Captain Hart
3072,0562950,Trenchard
3073,0562950,Robbins
3074,0562950,Radio Operator
3075,0562950,Clark
3076,0562950,Hickman
3077,0562950,3rd Officer Jane Blythe
3078,0562950,Ldg. Telegraphist Bowman
3079,0562950,Castle Guard Wilson
3080,0562950,Castle Guard Barclay
3081,0562950,Sea Devil
3082,0562950,Naval Base sailor
3083,0811335,Master
3084,0811335,Captain Hart
3085,0811335,Trenchard
3086,0811335,3rd Officer Jane Blythe
3087,0811335,C.P.O. Smedley
3088,0811335,Clark
3089,0811335,Sea Devil
3090,0811335,Naval Base sailor
3091,0811335,Radio D.J.
3092,0811335,Castle Guard
3093,0811335,Castle Guard Barclay
3094,0811336,Master
3095,0811336,Captain Hart
3096,0811336,Trenchard
3097,0811336,Commander Ridgeway
3098,0811336,Lt. Commander Mitchell
3099,0811336,3rd Officer Jane Blythe
3100,0811336,Ldg. Seaman Lovell
3101,0811336,Castle Guard Drew
3102,0811336,Castle Guard Barclay
3103,0811336,Naval Base sailor
3104,0811337,Master
3105,0811337,Captain Hart
3106,0811337,Trenchard
3107,0811337,Commander Ridgeway
3108,0811337,Lt. Commander Mitchell
3109,0811337,3rd Officer Jane Blythe
3110,0811337,Ldg. Telegraphist Bowman
3111,0811337,C.P.O. Summers
3112,0811337,Lt. Commander Watts
3113,0811337,Castle Guard Drew
3114,0811337,Sea Devil
3115,0811337,Naval Base sailor
3116,0811337,Castle Guard Barclay
3117,0811338,Master
3118,0811338,Captain Hart
3119,0811338,Commander Ridgeway
3120,0811338,Lt. Commander Mitchell
3121,0811338,C.P.O. Summers
3122,0811338,Ldg. Seaman Lovell
3123,0811338,Walker
3124,0811338,Rear Admiral
3125,0811338,3rd Officer Jane Blythe
3126,0811338,Ldg. Telegraphist Bowman
3127,0811338,Chief Sea Devil
3128,0811338,Sea Devil
3129,0811338,Naval Base sailor
3130,0811339,Master
3131,0811339,Captain Hart
3132,0811339,Walker
3133,0811339,C.P.O. Myers
3134,0811339,3rd Officer Jane Blythe
3135,0811339,Ldg. Telegraphist Bowman
3136,0811339,Chief Sea Devil
3137,0811339,Sea Devil
3138,0811339,Naval Base sailor
3139,0562938,Marshal
3140,0562938,Varan
3141,0562938,Ky
3142,0562938,Administrator
3143,0562938,Stubbs
3144,0562938,Cotton
3145,0562938,Varan's Son
3146,0562938,Guard On Skybase
3147,0562938,Guard Warrior
3148,0562938,Mutt
3149,0562938,Old Man
3150,0562938,Varan's Bodyguard
3151,0562938,Alien
3152,0562938,Solonian
3153,0562938,Warrior
3154,0562938,Skybase Guard
3155,0562938,Overlord Guard
3156,0811330,Marshal
3157,0811330,Varan
3158,0811330,Ky
3159,0811330,Stubbs
3160,0811330,Cotton
3161,0811330,Jaeger
3162,0811330,Varan's Son
3163,0811330,Mutt
3164,0811330,Solos Guard
3165,0811331,Marshal
3166,0811331,Varan
3167,0811331,Ky
3168,0811331,Stubbs
3169,0811331,Cotton
3170,0811331,Jaeger
3171,0811331,Sondergaard
3172,0811331,Old Man
3173,0811331,Mutt
3174,0811331,Solos Guard
3175,0811332,Marshal
3176,0811332,Varan
3177,0811332,Ky
3178,0811332,Jaeger
3179,0811332,Sondergaard
3180,0811332,Stubbs
3181,0811332,Cotton
3182,0811332,Solos Guard
3183,0811332,Guard Warrior
3184,0811332,Solonian Warrior
3185,0811332,Mutt
3186,0811332,Skybase Guard
3187,0811333,Marshal
3188,0811333,Ky
3189,0811333,Stubbs
3190,0811333,Cotton
3191,0811333,Jaeger
3192,0811333,Sondergaard
3193,0811333,Skybase Guard
3194,0811333,Solos Guard
3195,0811333,Mutt
3196,0811333,Varan
3197,0811334,Marshal
3198,0811334,Ky
3199,0811334,Jaeger
3200,0811334,Sondergaard
3201,0811334,Cotton
3202,0811334,Investigator
3203,0811334,Mutt
3204,0562965,Master
3205,0562965,Dr. Ruth Ingram
3206,0562965,Stuart Hyde
3207,0562965,Dr. Percival
3208,0562965,Dr. Cook
3209,0562965,Proctor
3210,0562965,Window Cleaner
3211,0562965,Extra
3212,0562965,Soldier
3213,0811351,Master
3214,0811351,Dr. Ruth Ingram
3215,0811351,Stuart Hyde
3216,0811351,Dr. Percival
3217,0811351,Dr. Cook
3218,0811351,Proctor
3219,0811351,Krasis
3220,0811351,Hippias
3221,0811351,Neophite
3222,0811352,Master
3223,0811352,Dr. Ruth Ingram
3224,0811352,Stuart Hyde
3225,0811352,Dr. Percival
3226,0811352,UNIT Sergeant
3227,0811352,Krasis
3228,0811352,Kronos
3229,0811352,Dalios
3230,0811352,Hippias
3231,0811352,Knight
3232,0811352,Roundhead Officer
3233,0811352,Roundhead
3234,0811352,Roundhead Soldier
3235,0811353,Master
3236,0811353,Dr. Ruth Ingram
3237,0811353,Stuart Hyde
3238,0811353,Krasis
3239,0811353,Kronos
3240,0811353,Farmworker
3241,0811353,UNIT Sergeant
3242,0811354,Master
3243,0811354,Dalios
3244,0811354,Galleia
3245,0811354,Krasis
3246,0811354,Hippias
3247,0811354,Crito
3248,0811354,Lakis
3249,0811354,Miseus
3250,0811354,Minotaur
3251,0811354,Guard
3252,0811354,Atantean Elder
3253,0811354,Atlantean Guard
3254,0811355,Master
3255,0811355,Dr. Ruth Ingram
3256,0811355,Stuart Hyde
3257,0811355,Dalios
3258,0811355,Krasis
3259,0811355,Galleia
3260,0811355,Hippias
3261,0811355,Crito
3262,0811355,Lakis
3263,0811355,Face of Kronos
3264,0811355,Kronos
3265,0811355,Minotaur
3266,0811355,Miseus
3267,0811355,Guard
3268,0811355,Atlantean Guard
3269,0811355,Sgt Benton as an infant
3270,0562963,Dr. Tyler
3271,0562963,President of the Council
3272,0562963,Mr. Ollis
3273,0562963,Chancellor
3274,0562963,Time Lord
3275,0562963,Mrs. Ollis
3276,0562963,Corporal Palmer
3277,0562963,UNIT Soldier
3278,0562963,Gell Guard
3279,0811460,Dr. Tyler
3280,0811460,Omega
3281,0811460,President of the Council
3282,0811460,Chancellor
3283,0811460,Time Lord
3284,0811460,Mr. Ollis
3285,0811460,Corporal Palmer
3286,0811460,Gell Guard
3287,0811461,Dr. Tyler
3288,0811461,President of the Council
3289,0811461,Time Lord
3290,0811461,Omega
3291,0811461,Mr. Ollis
3292,0811461,Omega's Champion
3293,0811461,Gell Guard
3294,0811462,Dr. Tyler
3295,0811462,President of the Council
3296,0811462,Time Lord
3297,0811462,Omega
3298,0811462,Mr. Ollis
3299,0811462,Mrs. Ollis
3300,0811462,Gell Guard
3301,0562833,Major Daly
3302,0562833,Claire Daly
3303,0562833,Vorg
3304,0562833,Shirna
3305,0562833,Pletrac
3306,0562833,Kalik
3307,0562833,Orum
3308,0562833,Functionary
3309,0562833,Walk-On
3310,0811220,Major Daly
3311,0811220,Claire Daly
3312,0811220,Vorg
3313,0811220,Shirna
3314,0811220,Pletrac
3315,0811220,Kalik
3316,0811220,Orum
3317,0811220,Ogron
3318,0811221,Major Daly
3319,0811221,Claire Daly
3320,0811221,Vorg
3321,0811221,Shirna
3322,0811221,Pletrac
3323,0811221,Kalik
3324,0811221,Orum
3325,0811221,Captain
3326,0811221,Indian Sailor
3327,0811222,Major Daly
3328,0811222,Claire Daly
3329,0811222,Vorg
3330,0811222,Shirna
3331,0811222,Pletrac
3332,0811222,Kalik
3333,0811222,Orum
3334,0562845,President of Earth
3335,0562845,General Williams
3336,0562845,Draconian Prince
3337,0562845,Gardiner
3338,0562845,Kemp
3339,0562845,Hardy
3340,0562845,Stewart
3341,0562845,Newscaster
3342,0562845,Draconian Space Pilot
3343,0562845,Secretary
3344,0562845,Draconian
3345,0562845,Earth Guard
3346,0562845,Earth Guard on Ogron Planet
3347,0811237,President of Earth
3348,0811237,General Williams
3349,0811237,Draconian Prince
3350,0811237,Gardiner
3351,0811237,Kemp
3352,0811237,Hardy
3353,0811237,Stewart
3354,0811237,Newscaster
3355,0811237,Draconian Space Pilot
3356,0811237,Secretary
3357,0811237,Prison Guard
3358,0811237,Draconian
3359,0811237,Ogron
3360,0811237,Cell Guard
3361,0811237,Draconian First Secretary
3362,0811237,Presidential Guard
3363,0811237,Earth Guard
3364,0811237,Guard
3365,0811238,The Master
3366,0811238,President of Earth
3367,0811238,General Williams
3368,0811238,Professor Dale
3369,0811238,Patel
3370,0811238,Prison Governor
3371,0811238,Cross
3372,0811238,Sheila
3373,0811238,Technician
3374,0811238,Secretary
3375,0811238,Lunar Guard
3376,0811238,Prison Guard
3377,0811238,Ogron
3378,0811238,Prisoner
3379,0811238,Presidential Guard
3380,0811238,Earth Guard
3381,0811238,Guard
3382,0811239,The Master
3383,0811239,Professor Dale
3384,0811239,Prison Governor
3385,0811239,Cross
3386,0811239,Draconian Captain
3387,0811239,Draconian
3388,0811240,The Master
3389,0811240,President of Earth
3390,0811240,General Williams
3391,0811240,Draconian Emperor
3392,0811240,Draconian Prince
3393,0811240,Draconian Captain
3394,0811240,Draconian Messenger
3395,0811240,Earth Cruiser Captain
3396,0811240,First Ogron
3397,0811240,Second Ogron
3398,0811240,Third Ogron
3399,0811240,Draconian
3400,0811240,Draconian Emperor Guard
3401,0811240,Ogron
3402,0811240,Guard
3403,0811241,The Master
3404,0811241,President of Earth
3405,0811241,General Williams
3406,0811241,Draconian Prince
3407,0811241,Congressman Brook
3408,0811241,Newscaster
3409,0811241,Pilot of Space Ship
3410,0811241,First Ogron
3411,0811241,Second Ogron
3412,0811241,Third Ogron
3413,0811241,Dalek
3414,0811241,Dalek Voice
3415,0811241,Draconian
3416,0811241,Sea Devil
3417,0562868,Taron
3418,0562868,Vaber
3419,0562868,Codal
3420,0562868,Miro
3421,0562868,Spiridon
3422,0811263,Taron
3423,0811263,Rebec
3424,0811263,Vaber
3425,0811263,Codal
3426,0811263,Dalek Voices
3427,0811263,Dalek Operator
3428,0811264,Taron
3429,0811264,Rebec
3430,0811264,Vaber
3431,0811264,Codal
3432,0811264,Marat
3433,0811264,Latep
3434,0811264,Dalek Voices
3435,0811264,Dalek Operator
3436,0811265,Taron
3437,0811265,Rebec
3438,0811265,Codal
3439,0811265,Vaber
3440,0811265,Latep
3441,0811265,Dalek Voices
3442,0811265,Dalek Operator
3443,0811266,Taron
3444,0811266,Rebec
3445,0811266,Codal
3446,0811266,Vaber
3447,0811266,Latep
3448,0811266,Dalek Voices
3449,0811266,Dalek Operator
3450,0811267,Taron
3451,0811267,Rebec
3452,0811267,Codal
3453,0811267,Latep
3454,0811267,Dalek Voices
3455,0811267,Dalek Operator
3456,0562915,Stevens
3457,0562915,Clifford Jones
3458,0562915,Elgin
3459,0562915,Hinks
3460,0562915,Dai Evans
3461,0562915,Dave
3462,0562915,Bert
3463,0562915,Nancy
3464,0562915,Milkman
3465,0562915,Hughes
3466,0562915,Extra
3467,0562915,Security Guard
3468,0562915,Guard
3469,0811300,Stevens
3470,0811300,Clifford Jones
3471,0811300,Elgin
3472,0811300,Fell
3473,0811300,Boss's Voice
3474,0811300,Hinks
3475,0811300,Dai Evans
3476,0811300,Dave
3477,0811300,Bert
3478,0811300,Security Guard
3479,0811301,Stevens
3480,0811301,Clifford Jones
3481,0811301,Elgin
3482,0811301,Hinks
3483,0811301,Fell
3484,0811301,Boss's Voice
3485,0811301,Dave
3486,0811301,Nancy
3487,0811301,Minister of Ecology
3488,0811301,Prime Minister
3489,0811302,Stevens
3490,0811302,Clifford Jones
3491,0811302,Elgin
3492,0811302,Hinks
3493,0811302,Boss's Voice
3494,0811302,Nancy
3495,0811302,Milkman
3496,0811302,Cleaner
3497,0811302,Yate's Guard
3498,0811302,Guard
3499,0811302,UNIT Soldier
3500,0811303,Stevens
3501,0811303,Clifford Jones
3502,0811303,Boss's Voice
3503,0811303,James
3504,0811303,Nancy
3505,0811303,Guard
3506,0811304,Stevens
3507,0811304,Clifford Jones
3508,0811304,Boss's Voice
3509,0811304,Nancy
3510,0811304,Guard
3511,0811304,James
3512,0562966,Linx
3513,0562966,Professor Rubeish
3514,0562966,Eleanor
3515,0562966,Edward of Wessex
3516,0562966,Hal
3517,0562966,Eric
3518,0562966,Meg
3519,0562966,Bloodaxe
3520,0562966,UNIT Soldier
3521,0562966,Irongron
3522,0562966,Irongron's Soldier
3523,0562966,Scientist
3524,0562966,Mary
3525,0811463,Linx
3526,0811463,Irongron
3527,0811463,Bloodaxe
3528,0811463,Hal
3529,0811463,Eleanor
3530,0811463,Edward of Wessex
3531,0811463,Professor Rubeish
3532,0811463,Irongron's soldier
3533,0811463,Scientist
3534,0811464,Linx
3535,0811464,Irongron
3536,0811464,Bloodaxe
3537,0811464,Hal
3538,0811464,Eleanor
3539,0811464,Edward of Wessex
3540,0811464,Professor Rubeish
3541,0811464,Meg
3542,0811464,Sentry
3543,0811464,Irongron's Man
3544,0811465,Linx
3545,0811465,Professor Rubeish
3546,0811465,Irongron
3547,0811465,Bloodaxe
3548,0811465,Hal
3549,0811465,Meg
3550,0811465,Eleanor
3551,0811465,Edward of Wessex
3552,0811465,Kitchen Maid
3553,0811465,Kitchen Hag
3554,0562855,General Finch
3555,0562855,Lieutenant Shears
3556,0562855,Sergeant Duffy
3557,0562855,Corporal Norton
3558,0562855,Private Ogden
3559,0562855,Phillips
3560,0562855,Lodge
3561,0562855,Warehouse Looter
3562,0562855,Dinosaur
3563,0562855,Extra
3564,0562855,Army Soldier
3565,0562855,UNIT Soldier
3566,0811258,General Finch
3567,0811258,Charles Grover M.P.
3568,0811258,Professor Whitaker
3569,0811258,Butler
3570,0811258,Peasant
3571,0811258,Private Ogden
3572,0811258,UNIT Corporal
3573,0811258,Army Soldier
3574,0811258,Corporal Norton
3575,0811259,General Finch
3576,0811259,Charles Grover M.P.
3577,0811259,Professor Whitaker
3578,0811259,Butler
3579,0811259,Mark
3580,0811260,General Finch
3581,0811260,Charles Grover M.P.
3582,0811260,Professor Whitaker
3583,0811260,Ruth
3584,0811260,Mark
3585,0811260,Adam
3586,0811261,General Finch
3587,0811261,Charles Grover M.P.
3588,0811261,Professor Whitaker
3589,0811261,Mark
3590,0811261,Adam
3591,0811261,Private Bryson
3592,0811262,General Finch
3593,0811262,Charles Grover M.P.
3594,0811262,Professor Whitaker
3595,0811262,Butler
3596,0811262,Ruth
3597,0811262,Adam
3598,0811262,Mark
3599,0811262,Robinson
3600,0811262,Private Bryson
3601,0811262,Golden Age Man
3602,0562838,Dan Galloway
3603,0562838,Richard Railton
3604,0562838,Commander Stewart
3605,0562838,Peter Hamilton
3606,0562838,Jill Tarrant
3607,0562838,High Priest
3608,0562838,Dalek Voices
3609,0562838,Dalek Operator
3610,0562838,Exxilon
3611,0562838,Jack
3612,0811228,Dan Galloway
3613,0811228,Richard Railton
3614,0811228,Commander Stewart
3615,0811228,Peter Hamilton
3616,0811228,Jill Tarrant
3617,0811228,High Priest
3618,0811228,Bellal
3619,0811228,Dalek Voices
3620,0811228,Dalek Operator
3621,0811228,Exxilon
3622,0811229,Dan Galloway
3623,0811229,Peter Hamilton
3624,0811229,Jill Tarrant
3625,0811229,Bellal
3626,0811229,Gotal
3627,0811229,Dalek Voices
3628,0811229,Dalek Operator
3629,0811229,Exxilon
3630,0811229,Exxilon Messenger
3631,0811229,Burning Exxilon
3632,0811230,Dan Galloway
3633,0811230,Peter Hamilton
3634,0811230,Jill Tarrant
3635,0811230,Bellal
3636,0811230,Dalek Voices
3637,0811230,Dalek Operator
3638,0811230,Zombie
3639,0811230,Exxilon Corpse
3640,0562936,Eckersley
3641,0562936,Thalira
3642,0562936,Ortron
3643,0562936,Gebek
3644,0562936,Ettis
3645,0562936,Alpha Centauri
3646,0562936,Body of Alpha Centauri
3647,0562936,Vega Nexos
3648,0562936,Preba
3649,0562936,Blor
3650,0562936,Guard Captain
3651,0562936,Guard
3652,0562936,Handmaiden
3653,0562936,Peladon Miner
3654,0811325,Eckersley
3655,0811325,Thalira
3656,0811325,Ortron
3657,0811325,Gebek
3658,0811325,Ettis
3659,0811325,Alpha Centauri
3660,0811325,Body of Alpha Centauri
3661,0811325,Preba
3662,0811325,Guard Captain
3663,0811325,Aggedor
3664,0811325,Sskel
3665,0811325,Miner
3666,0811325,Blor
3667,0811325,Handmaiden
3668,0811326,Eckersley
3669,0811326,Thalira
3670,0811326,Ortron
3671,0811326,Gebek
3672,0811326,Ettis
3673,0811326,Alpha Centauri
3674,0811326,Body of Alpha Centauri
3675,0811326,Guard Captain
